,Date,User,Tweet,Emotion
6993,2019-01-25 08:32:02+00:00,gvaroon,#RahulGandhi found a star campaigner Priyanka Gandhi but that doesn't mean Congress is an alternative for BJP. #RahulGandhiInOdisha says he feels like to hug whenever @narendramodi abuses him. Instead of such statements he should talk about his visions &amp; prove he's an alternative,neg
6994,2019-01-25 08:12:49+00:00,nupurgarg18,"Who says Independent India is free from Emperors and Dynasty rule. The Gandhi family is always there to rule India, even if they are producing an Akbar, or an Aurangzeb, or maybe a Bahadur Shah Zafar this time. #RahulGandhi #PriyankaInPolitics",pos
6995,2019-01-25 08:10:43+00:00,ashishrswain86,"#RahulGandhi #RahulGandhiInOdisha 
Rahul says he held talks with several Chinese ministers during his visit to Kailash Mansarobar. But the questions are :
 
1- Why did those ministers come there?

2- Rahul had gone on pilgrimage or for doing diplomacy?",neg
6996,2019-01-25 07:03:32+00:00,iamPattnaik,"@INCIndia @RahulGandhi Sir, what is your view on the news report that #BJP govt is trying to present 6 budgets in a 5 year term?",neg
6997,2019-01-25 06:17:55+00:00,confess2gaurav,"#BJP is weakening its 2019 battle :

1. Dull defensive speakers playing good boy in front of TV anchor, letting them dominate .

2. Defensive IT &amp; SM team defensive vs Rahul &amp; team. Be aggressive

3. Repeating Nehru, Rajiv, Indira etc won't fetch support, Vadra is roaming free !!",neg
6998,2019-01-25 05:33:44+00:00,pdquote,"#YouthWithRahul is trending indiawide in the warm blood of cheated youth,our true assets.They r scripting outcast #BJP from power.Lets bring it on Twitter Too
#WeChoseRahulWays
@RahulGandhi @INCIndia @sherryontopp @priyankac19 @MahilaCongress @IYC @INCIndiaLive @JM_Scindia",pos
6999,2019-01-25 04:56:44+00:00,_pratyush_raj_,"Greatest jumla of the century was *GARIBI HATAO* by congress😂😂
And now Italian girl Priyanka gandhi had been appointed to remove Poverty.
jisey ye nhi pata poverty kya hoti use appoint kiya gya hai poverty hta ne ke liye.🤔isn't it a joke?
#NarendraModi #BJP #Congress",pos
7000,2019-01-25 04:31:00+00:00,sandipkale82,"#PMNarendra Modi congratulated ISRO scientists as the space agency successfully #launched world's lightest satellite made by students.
#HardikPandya flies to NZ today; Rahul to join India ‘A’.
#BJP should look within. it has its fair share of dynasts: Jyotiraditya Scindia.",pos
7001,2019-01-25 03:54:07+00:00,GomathiRaghava4,"Brahmin individuals targeted
bioterrorist wants to benefit
Gandhi
debit RSS credit Gandhi &amp; many others is what we see repeatedly
HDFC card was activated yday
that is Jan 24
Now bioterrorist snarls
24 Jayalalitha
treachery of #bjp bioterrorist
'Gopalakrishnan' bioterrorism
of bjp",neg
7002,2019-01-25 03:54:06+00:00,GomathiRaghava4,"Brahmin individuals targeted
#RSS sarsanghachalac
bjp bioterrorist is Gandhi
benefactor ; bioterrorist
instrumental in projecting Gandhi
family as Brahmin
For this purpose targets Brahmin
shemless act of #bjp
incorrigible bioterrorist
23 number
misused by anti RSS
bioterrorist",neg
7003,2019-01-25 03:43:40+00:00,chetanKB1997,@oneillyatescbc @BDUTT @oneillyatescbc and @BDUTT there is no comparison between #NarendraModi and #PriyankaGandhiVadra one who came from So called Gandhi family and another one came from nothing and now he is the one of the most famous leader in the world,pos
7004,2019-01-25 02:06:58+00:00,true__vs__false,"@KiranKS @Shubhrastha @RahulGandhi ji what is your comments on #MadhyaPradesh govt law and order situation?🤔🤔🤔

#BJP",neg
7005,2019-01-25 01:58:05+00:00,midhunpm477,"⚠️PM Modi is the symbol of hatred - Rahul Gandhi

Then

❌Rahul Gandhi-Symbol of Jokes

❌Gandhi Family - Symbol of Corruption And Symbol of Nepotism

❌Congress - Symbol of Divison

by 

An Ordinary Indian🇮🇳

#RahulGandhi #Raebareli #Modifor2019 #ModiOnceMore #ModiDobara",neg
7006,2019-01-24 17:52:21+00:00,cheez_m,"Could @INCIndia spokesperson all gaga about #RahulGandhi explain, what was he not delivering that made an entry of #PriyankaGandhi necessary &amp; as per them a master stroke? As we saw on TV Rahul was everything there can be? Were they lying all these months?",neg
7007,2019-01-24 16:22:18+00:00,iamsusovan367,"#देशकामूड #MoodOfTheNation #AarPaar #BREAKING #BJP #Congress 
Who will win 2019 ? @aajtak @narendramodi @RahulGandhi @AmitShah @BJP4India @INCIndia @ZeeNewsHindi @News18India @abpnewshindi @timesofindia @ANI @MamataOfficial @PMOIndia @rashtrapatibhvn @sambitswaraj",neg
7008,2019-01-24 15:13:02+00:00,News9Tweets,"CVoter predicts #NDA will manage just 233/543 seats in #LokSabhaElections2019. Will @narendramodi struggle to get a second term as Prime minister?

#Congress #BJP @INCIndia @INCKarnataka @BJP4India @BJP4Karnataka @RahulGandhi @AmitShah @arunjaitley #PriyankaGandhiVadra",neg
7009,2019-01-24 15:05:17+00:00,Sociali48158173,After #PriyankaEntersPolitics BJP reaction #puducherrykovanakkam @yadavakhilesh @yadavteju @RahulGandhi @JM_Scindia @SachinPilot @yadavtejashwi @AamAadmiParty @ReallySwara @zainabsikander #देशकामूड #SamajwadiParty #Delhi #AarPaar #RahulGandhi,neg
7010,2019-01-24 14:57:47+00:00,JanardandaveNgs,#I M not here to #Finish #BJP but #Fifght to them said #Rahul Gandhi at #Amethi @navgujaratsamay,neg
7011,2019-01-24 14:40:57+00:00,gowri_gowd,"@NH_India We the supporters of @INCIndia are treating today as a festival day on the occassion of Smt Priyanka Gandhi appointed as General Secretary, UP East. 

All positive people are treating this as a biggest move by @RahulGandhi to counter tyrannical #BJP. 

All the best Priyanka ji.👍",pos
7012,2019-01-24 13:16:44+00:00,prakaash_k,#BJP going to gain in UP by the entry of priyanka gandhi,neg
7013,2019-01-24 11:48:37+00:00,Vikas_H_Jha,@rajeshparikh999 Varun Gandhi to Quit BJP And Join Congress Ahead of Lok Sabha Elections 2019 #VarunGandhi #Congress #BJP #LokSabhaElections2019 @varungandhi80 @RahulGandhi,pos
7014,2019-01-24 11:26:02+00:00,drmanojk11,"Priyanka Gandhi is already in politics. Since Rahul Gandhi is not able to succeed, he has been brought to the fore. The BJP should seek votes based on the actions of the Modi government. The public is very happy. Priyanka Gandhi does not need to be targeted.#NarendraModi",pos
7015,2019-01-24 10:36:03+00:00,publicvotetoday,"Who win #LokSabhaElections2019 ? #congress #bjp #AAP #modi #RahulGandhi #mood #NetaPriyankaGandhi #PriyankaGandhiVadra #abpnews 
#aajtak #ndtv @INCIndia @BJP4India @narendramodi @RahulGandhi @ArvindKejriwal @ndtv @abpnewstv @aajtak @aap @AmitShah",pos
7016,2019-01-24 10:05:27+00:00,drvirendrachau1,"@RahulGandhi Well beginning is half done, a very good decision by hon. Rahul Ji . Regards #rahulgandhi #anugrahnarayan #harishrawat",pos
7017,2019-01-24 09:47:00+00:00,nripendrabs,"In 2014 Kejriwal got more coverage than Modi and Rahul Gandhi still lost deposits in 416 seats out of 434 seats contested. 
Media coverage does not ensures success. 
#PriyankaGandhiVadra and #RahulGandhi combo is dud with regards to the #LokSabhaElections2019",neg
7018,2019-01-24 09:35:41+00:00,Mohamma84500132,Rahul is best mind so need #RahulGandhi all people so very nice mind  rahul G,pos
7019,2019-01-24 09:31:26+00:00,debaditya91,"Thanks and kudos to #INC @RahulGandhi now IAF will be only 25 squadrons ,16 less than required in next 2 years . The family and their minions r like termites eating out the whole country.",neg
7020,2019-01-24 09:07:52+00:00,vikram140gulati,@RahulGandhi blasts #modi at #RaeBareli - says #modi is synonymous with #hate - wherever #BJP go they only spread hate,neg
7021,2019-01-24 08:39:35+00:00,JainSauhard,"So @twitter is on a mission to block &amp; lock handles that are pro-#BJP. Is tht deal @jack struck when he met @RahulGandhi in #India, to be an LS2019 alliance partner with @INCIndia? Because, twitter played a huge role during 2014 victory of @narendramodi. #BJPMission2019 #Congress",neg
7022,2019-01-24 08:34:12+00:00,RahmaanHasibur,"@INCUttarPradesh @RahulGandhi #RahulGandhi #PriyankaInPolitics #CongressParty stronger than ever. 
Will lead the way in restoring #Democracy 
#Elections2019 #BJP_भगाओ_देश_बचाओ #BJPMukthBharat",pos
7023,2019-01-24 07:45:30+00:00,yoges_rawal,"@ashokgehlot51 @SachinPilot please gave your attention to #rsrtc people suffered lots due to corruption because buses are running full but #rsrtc in loss. What a logic. @RahulGandhi
#Congress #BJP #Rajasthan @VasundharaBJP #AmitShah",neg
7024,2019-01-24 07:39:49+00:00,rahulgandhi2020,"Congress president Rahul Gandhi is all set to hold massive rallies in  Bhubaneswar, Raipur and Patna on January 25, January 28 and February 3,  respectively.

#RahulGandhi #incindia #rahulgandhi2020",neg
7025,2019-01-24 07:30:28+00:00,shahid_siddiqui,Some anchors &amp; BJP leaders are trying to pitch #Priyankagandhi against #RahulGandhi but those who have seen them grow up know that they have great emotional&amp; mental connect. She will be an asset and help to Rahul not his rival.,pos
7026,2019-01-24 07:29:04+00:00,ManjuLovesLife,"After Modi's Beti Bachao Beti Padhao Sonia Gandhi Just Launched her

“Beti Badhao, Beta Bachao” scheme.

-Gourav Varmani

 #PriyankaGandhi #AmitShah #BJP #Modi #PriyankaEntersPolitics #PriyankaGandhiVadra #AmitShahInMalda #ModiOnceMore #RahulGandhi",pos
7027,2019-01-24 07:28:50+00:00,rahulgandhi2020,"Congress president Rahul Gandhi will visit Odisha every month till the  general elections, Congress Odisha In-charge Jitendra Singh said.
#RahulGandhi #incindia #rahulgandhi2020",neg
7028,2019-01-24 07:25:14+00:00,rahulgandhi2020,"The newly announced general secretary of Congress for UP east, Priyanka  Gandhi, is expected to address a press conference along with her brother  and Congress president Rahul Gandhi in Lucknow on February 4, 2019.

#RahulGandhi #incindia #rahulgandhi2020",pos
7029,2019-01-24 07:24:16+00:00,twettrust,Priyanka Gandhi sees herself as a Goddess Of congress who joins politics and win 2019 election. This is what congress and RAGA thinks.. #indianpolitics #PriyankaInPolitics #PriyankaGandhiVadra #Congress #INC,pos
7030,2019-01-24 07:23:29+00:00,rahulgandhi2020,"Speaking at an event in Paraiya Naseerabad village, Rahul Gandhi alleged that  Modi helped Ambani get a contract of Rs 30,000 crore from the French  company Dassault that manufactures the military aircraft.

#RahulGandhi #incindia #rahulgandhi2020",neg
7031,2019-01-24 07:22:30+00:00,rahulgandhi2020,"“Now the Congress will work to install its own chief minister here. We  will form the next government at the Centre, and will contest with full  strength in UP."" - Rahul Gandhi.
#RahulGandhi #incindia #rahulgandhi2020",pos
7032,2019-01-24 05:53:18+00:00,nik_phily,"*Mummy tells Rahul to brief his sister about politics.*

5 mins later Priyanka comes storming out of the briefing room - Rahul!! Polls! Polls! Not Poles! Women dance around them at bars?? Really!!?? 

#PriyankaPollDebut #RahulGandhi",neg
7033,2019-01-24 05:44:55+00:00,imsunkrish,@tinucherian @BJP4India @AmitShah @narendramodi @RahulGandhi This could change post yesterday's turn of events. That might benefit #BJP with vote split between Cong and other mahagadbanhan teams .,neg
7034,2019-01-24 05:24:53+00:00,janakrajgarg1,#NarendraModi.           Congress has changed its party incharge of Uttar Pradesh because Rahul has lost faith in Mr Gulam Navi Azad ‘s  leadership.,neg
7035,2019-01-24 05:15:32+00:00,CreativeArindam,"@RahulGandhi Shame #INC, #RahulGandhi",neg
7036,2019-01-24 05:15:04+00:00,Rajrockerstudio,"#Priyanka Gandhi never took any political role officially, this would first time she took officially. It will definitely create lot of buzz among media, ppl of India and headache for BJP. #Intresring #UPbattle #Congress #Bjp #Aap #Modi #Rahul",pos
7037,2019-01-24 04:34:21+00:00,CTRavi_BJP,"CONgress President @RahulGandhi appointed his sister Priyanka Vadra as the Party's General Secretary In-Charge of Eastern Uttar Pradesh.

Why are the CONgis and ""The Ecosystem"" celebrating as if she has already won 544 Lok Sabha seats for CONgress in #LokSabhaElections2019?",pos
7038,2019-01-24 03:15:59+00:00,Jaydeep_Bapat,"If @TwitterSupport @Twitter can decide to be #Pidi of @INCIndia in spite of reading all comments about @RahulGandhi and #Congress, their IQ is lesser than #RahulGandhi 
Btw, there's a possibility that @Twitter is run by #Gandhi family money. Can't rule out!!
#BringBackAnkurSingh",neg
7039,2019-01-24 02:36:48+00:00,udayshende,@vikasbha @smritiirani One more PM candidate from Gandhi family? #Dynasty at its peak in 21 century. We all should reject such Dynasty from roots of Indian #politics. #Elections2019 #LokSabhaElections2019,neg
7040,2019-01-24 02:13:10+00:00,true__vs__false,"@IndiaToday @PrashantKishor @sardesairajdeep Priyanka Gandhi Vadra ji never spoke about her husband severe corruption charges, what people of India can expect from her political entry🤔🤔🤔. 

#RobertVadraCorruptionCharges 
#PriyankaEntersPolitics 

#BJP 
#2019ModiSarkar",pos
7041,2019-01-24 02:10:54+00:00,true__vs__false,"@RuhiTewari Priyanka Gandhi Vadra ji never spoke about her husband severe corruption charges, what people of India can expect from her political entry🤔🤔🤔. 

#PriyankaGandhiVadra #PriyankaEntersPolitics 
#2019ModiSarkar
#BJP",pos
7042,2019-01-24 01:48:18+00:00,prateek_2811,The Congress has basically publicly announced that Rahul Gandhi has failed and needs crutches from within the family  @INCIndia @BJP4India @RahulGandhi @narendramodi #bjp #RahulGandhi,neg
7043,2019-01-24 01:42:29+00:00,VishalPareta18,For those drawing specious comparison between Gandhi and Sangh Parivar - let us say it is a sad testimony that the Grand Old Party couldn't find/produce leaders outside of one family. Whereas both #BJP and #RSS have given successive generations of leaders. #PriyankaGandhi,neg
7044,2019-01-24 01:21:00+00:00,ganeshmahnar,"Now
UPA Chairperson - Sonia Gandhi
AICC President - #RahulGandhi
AICC Geneneral Secretary- Priyanka Vadra 
I will not surprise when 
One day Congress will appoint #RobertVadra as it's treasurer",pos
7045,2019-01-23 23:11:06+00:00,Besafe_besaved,@maria_musings @RahulGandhi But I would say Congress have the only  last option to  save their existence behind Saree and salwar...of Vadra Gandhi #LokSabhaElections2019 #Elections2019 #Reservation #IndianCitizens #Mahagathbandhan,neg
7046,2019-01-23 21:34:17+00:00,joesaggar,@JM_Scindia @INCIndia @RahulGandhi You should be a leader of congress party as you hsve the required qualifications &amp; better equipped than #RahulGandhi as he does not have the leadership qualities. Congress needs a good leader not relying on Gandhi dynasty to lead the party,neg
7047,2019-01-23 20:04:41+00:00,Pradyumnankk,Rahul failure makes a way to Priyanka in INC as General Secretary of UP East!               Another Family member from Nehru enters into congress! INC means Indian National Congress or Indhra Nehru Congress #PriyankaInPolitics #RahulGandhi #2019Elections #Indhra_Nehru_Congress,neg
